land,time,name,value,value_trend
Þýskaland,2010-07-01,reporting_country,5.8,6.35
Þýskaland,2010-07-01,p,0.8103448275862069,0.8406010273768103
Þýskaland,2010-10-01,foreign_country,11,11.375
Þýskaland,2010-10-01,reporting_country,5.6,6.1499999999999995
Þýskaland,2010-10-01,p,0.9642857142857144,0.8551099559482389
Þýskaland,2011-01-01,foreign_country,10.1,10.775
Þýskaland,2011-01-01,reporting_country,6,5.875
Þýskaland,2011-01-01,p,0.6833333333333333,0.8358024442111498
Þýskaland,2011-04-01,foreign_country,9.1,10.175
Þýskaland,2011-04-01,reporting_country,5.2,5.65
Þýskaland,2011-04-01,p,0.7499999999999998,0.8019909688013136
Þýskaland,2011-07-01,foreign_country,8.8,9.75
Þýskaland,2011-07-01,reporting_country,5,5.45
Þýskaland,2011-07-01,p,0.7600000000000002,0.7894047619047619
Þýskaland,2011-10-01,foreign_country,8.6,9.15
Þýskaland,2011-10-01,reporting_country,4.7,5.225
Þýskaland,2011-10-01,p,0.829787234042553,0.7557801418439716
Þýskaland,2012-01-01,foreign_country,9.2,8.925
Þýskaland,2012-01-01,reporting_country,5.3,5.05
Þýskaland,2012-01-01,p,0.7358490566037734,0.7689090726615816
Þýskaland,2012-04-01,foreign_country,8.1,8.675
Þýskaland,2012-04-01,reporting_country,4.8,4.95
Þýskaland,2012-04-01,p,0.6875,0.7532840726615817
Þýskaland,2012-07-01,foreign_country,8,8.475
Þýskaland,2012-07-01,reporting_country,4.7,4.875
Þýskaland,2012-07-01,p,0.7021276595744681,0.7388159875551986
Þýskaland,2012-10-01,foreign_country,8.2,8.375
Þýskaland,2012-10-01,reporting_country,4.6,4.85
Þýskaland,2012-10-01,p,0.7826086956521738,0.7270213529576038
Þýskaland,2013-01-01,foreign_country,8.8,8.275
Þýskaland,2013-01-01,reporting_country,5.2,4.825
Þýskaland,2013-01-01,p,0.6923076923076923,0.7161360118835836
Þýskaland,2013-04-01,foreign_country,8.1,8.275
Þýskaland,2013-04-01,reporting_country,4.6,4.775
Þýskaland,2013-04-01,p,0.7608695652173914,0.7344784031879315
Þýskaland,2013-07-01,foreign_country,7.7,8.2
Þýskaland,2013-07-01,reporting_country,4.5,4.725
Þýskaland,2013-07-01,p,0.7111111111111112,0.7367242660720922
Þýskaland,2013-10-01,foreign_country,7.7,8.075
Þýskaland,2013-10-01,reporting_country,4.5,4.7
Þýskaland,2013-10-01,p,0.7111111111111112,0.7188498699368265
Þýskaland,2014-01-01,foreign_country,8.4,7.975
Þýskaland,2014-01-01,reporting_country,4.9,4.625
Þýskaland,2014-01-01,p,0.7142857142857142,0.724344375431332
Þýskaland,2014-04-01,foreign_country,7.6,7.85
Þýskaland,2014-04-01,reporting_country,4.4,4.575
Þýskaland,2014-04-01,p,0.7272727272727271,0.7159451659451659
Þýskaland,2014-07-01,foreign_country,7.4,7.775
Þýskaland,2014-07-01,reporting_country,4.2,4.5
Þýskaland,2014-07-01,p,0.7619047619047619,0.7286435786435785
Þýskaland,2014-10-01,foreign_country,7.7,7.775
Þýskaland,2014-10-01,reporting_country,4.2,4.425000000000001
Þýskaland,2014-10-01,p,0.8333333333333333,0.7591991341991341
Þýskaland,2015-01-01,foreign_country,8,7.675
Þýskaland,2015-01-01,reporting_country,4.5,4.325
Þýskaland,2015-01-01,p,0.7777777777777777,0.77507215007215
Þýskaland,2015-04-01,foreign_country,7.6,7.675
Þýskaland,2015-04-01,reporting_country,4.1,4.25
Þýskaland,2015-04-01,p,0.853658536585366,0.8066686024003097
Þýskaland,2015-07-01,foreign_country,7.3,7.65
Þýskaland,2015-07-01,reporting_country,3.7,4.125
Þýskaland,2015-07-01,p,0.9729729729729728,0.8594356551673624
Þýskaland,2015-10-01,foreign_country,7.7,7.65
Þýskaland,2015-10-01,reporting_country,3.8,4.025
Þýskaland,2015-10-01,p,1.0263157894736845,0.9076812692024503
Þýskaland,2016-01-01,foreign_country,7.2,7.45
Þýskaland,2016-01-01,reporting_country,4,3.9
Þýskaland,2016-01-01,p,0.8,0.9132368247580058
Þýskaland,2016-04-01,foreign_country,6.7,7.225
Þýskaland,2016-04-01,reporting_country,3.7,3.8
Þýskaland,2016-04-01,p,0.8108108108108107,0.902524893314367
Þýskaland,2016-07-01,foreign_country,6.8,7.1
Þýskaland,2016-07-01,reporting_country,3.3,3.7
Þýskaland,2016-07-01,p,1.0606060606060606,0.924433165222639
Þýskaland,2016-10-01,foreign_country,6.4,6.775
Þýskaland,2016-10-01,reporting_country,3.2,3.55
Þýskaland,2016-10-01,p,1,0.9178542178542178
Þýskaland,2017-01-01,foreign_country,6.6,6.625
Þýskaland,2017-01-01,reporting_country,3.5,3.425
Þýskaland,2017-01-01,p,0.8857142857142857,0.9392827892827893
Þýskaland,2017-04-01,foreign_country,6.2,6.5
Þýskaland,2017-04-01,reporting_country,3.1,3.275
Þýskaland,2017-04-01,p,1,0.9865800865800866
Þýskaland,2017-07-01,foreign_country,6.4,6.4
Þýskaland,2017-07-01,reporting_country,2.9,3.175
Þýskaland,2017-07-01,p,1.206896551724138,1.0231527093596058
Þýskaland,2017-10-01,foreign_country,6,6.3
Þýskaland,2017-10-01,reporting_country,2.9,3.1
Þýskaland,2017-10-01,p,1.0689655172413794,1.0403940886699508
Þýskaland,2018-01-01,foreign_country,6.1,6.175
Þýskaland,2018-01-01,reporting_country,3,2.975
Þýskaland,2018-01-01,p,1.0333333333333332,1.0772988505747128
Þýskaland,2018-04-01,foreign_country,5.9,6.1
Þýskaland,2018-04-01,reporting_country,2.8,2.9
Þýskaland,2018-04-01,p,1.1071428571428572,1.104084564860427
Þýskaland,2018-07-01,foreign_country,6,6
Þýskaland,2018-07-01,reporting_country,2.6,2.825
Þýskaland,2018-07-01,p,1.3076923076923075,1.1292835038524693
Þýskaland,2018-10-01,foreign_country,5.5,5.875
Þýskaland,2018-10-01,reporting_country,2.6,2.75
Þýskaland,2018-10-01,p,1.1153846153846154,1.1408882783882783
Þýskaland,2019-01-01,foreign_country,6,5.85
Þýskaland,2019-01-01,reporting_country,2.7,2.675
Þýskaland,2019-01-01,p,1.2222222222222219,1.1881105006105006
Þýskaland,2019-04-01,foreign_country,5.5,5.75
Þýskaland,2019-04-01,reporting_country,2.5,2.6
Þýskaland,2019-04-01,p,1.2000000000000002,1.2113247863247862
Þýskaland,2019-07-01,foreign_country,5.3,5.575
Þýskaland,2019-07-01,reporting_country,2.4,2.55
Þýskaland,2019-07-01,p,1.2083333333333335,1.1864850427350428
Þýskaland,2019-10-01,foreign_country,5.3,5.525
Þýskaland,2019-10-01,reporting_country,2.5,2.525
Þýskaland,2019-10-01,p,1.12,1.187638888888889
Þýskaland,2020-01-01,foreign_country,5.74,5.46
Þýskaland,2020-01-01,reporting_country,2.68,2.52
Þýskaland,2020-01-01,p,1.1371764705882355,1.1663774509803924
Þýskaland,2020-04-01,foreign_country,6.18,5.63
Þýskaland,2020-04-01,reporting_country,2.86,2.61
Þýskaland,2020-04-01,p,1.1543529411764708,1.15496568627451
Þýskaland,2020-07-01,foreign_country,6.62,5.96
Þýskaland,2020-07-01,reporting_country,3.04,2.77
Þýskaland,2020-07-01,p,1.171529411764706,1.145764705882353
Þýskaland,2020-10-01,foreign_country,7.0600000000000005,6.4
Þýskaland,2020-10-01,reporting_country,3.2199999999999998,2.95
Þýskaland,2020-10-01,p,1.1887058823529413,1.1629411764705884
Þýskaland,2021-01-01,foreign_country,7.5,6.84
Þýskaland,2021-01-01,reporting_country,3.4,3.13
Þýskaland,2021-01-01,p,1.2058823529411766,1.1801176470588237
Þýskaland,2021-04-01,foreign_country,6.6,6.945
Þýskaland,2021-04-01,reporting_country,3,3.165
Þýskaland,2021-04-01,p,1.1999999999999997,1.191529411764706
Þýskaland,2021-07-01,foreign_country,5.8,6.74
Þýskaland,2021-07-01,reporting_country,2.6,3.0549999999999997
Þýskaland,2021-07-01,p,1.2307692307692308,1.206339366515837
Þýskaland,2021-10-01,foreign_country,5.9,6.45
Þýskaland,2021-10-01,reporting_country,2.6,2.9
Þýskaland,2021-10-01,p,1.2692307692307692,1.2264705882352942
Þýskaland,2022-01-01,foreign_country,5.6,5.975
Þýskaland,2022-01-01,reporting_country,2.6,2.7
Þýskaland,2022-01-01,p,1.1538461538461537,1.2134615384615384
Þýskaland,2022-04-01,foreign_country,5.5,5.7
Þýskaland,2022-04-01,reporting_country,2.4,2.55
Þýskaland,2022-04-01,p,1.291666666666667,1.2363782051282053
Þýskaland,2022-07-01,foreign_country,5.5,5.625
Þýskaland,2022-07-01,reporting_country,2.4,2.5
Þýskaland,2022-07-01,p,1.291666666666667,1.2516025641025643
Þýskaland,2022-10-01,foreign_country,5.5,5.525
Þýskaland,2022-10-01,reporting_country,2.3,2.425
Þýskaland,2022-10-01,p,1.3913043478260874,1.2821209587513938
Þýskaland,2023-01-01,foreign_country,5.5,5.5
Þýskaland,2023-01-01,reporting_country,2.4,2.375
Þýskaland,2023-01-01,p,1.291666666666667,1.316576086956522
Þýskaland,2023-04-01,foreign_country,5,5.375
Þýskaland,2023-04-01,reporting_country,2.4,2.375
Þýskaland,2023-04-01,p,1.0833333333333335,1.2644927536231887
Þýskaland,2023-07-01,foreign_country,5,5.25
Þýskaland,2023-07-01,reporting_country,2.4,2.375
Þýskaland,2023-07-01,p,1.0833333333333335,1.2124094202898554
Þýskaland,2023-10-01,foreign_country,5.6,5.275
Þýskaland,2023-10-01,reporting_country,2.3,2.375
Þýskaland,2023-10-01,p,1.4347826086956523,1.2232789855072466
Þýskaland,2024-01-01,foreign_country,6.4,5.5
Þýskaland,2024-01-01,reporting_country,2.5,2.4
Þýskaland,2024-01-01,p,1.56,1.2903623188405797
Þýskaland,2024-04-01,foreign_country,6.2,5.8
Þýskaland,2024-04-01,reporting_country,2.4,2.4
Þýskaland,2024-04-01,p,1.5833333333333335,1.4153623188405797
Eistland,1999-01-01,foreign_country,12.625,12.2125
Eistland,1999-01-01,reporting_country,10.149999999999999,9.325
Eistland,1999-01-01,p,0.25126443100604734,0.3197498625618473
Eistland,1999-04-01,foreign_country,12.9,12.4875
Eistland,1999-04-01,reporting_country,10.7,9.875
Eistland,1999-04-01,p,0.20560747663551404,0.274092908191314
Eistland,1999-07-01,foreign_country,14.966666666666667,13.210416666666667
Eistland,1999-07-01,reporting_country,12.299999999999999,10.6875
Eistland,1999-07-01,p,0.21449100592905243,0.24207107473679862
Eistland,1999-10-01,foreign_country,17.033333333333335,14.381250000000001
Eistland,1999-10-01,reporting_country,13.899999999999999,11.7625
Eistland,1999-10-01,p,0.2233745352225908,0.22368436219830115
Eistland,2000-01-01,foreign_country,19.1,16
Eistland,2000-01-01,reporting_country,15.5,13.1
Eistland,2000-01-01,p,0.23225806451612918,0.2189327705758216
Eistland,2000-04-01,foreign_country,11.7,15.700000000000001
Eistland,2000-04-01,reporting_country,13.3,13.75
Eistland,2000-04-01,p,-0.12030075187969935,0.13745571344701826
Eistland,2000-07-01,foreign_country,14.2,15.508333333333333
Eistland,2000-07-01,reporting_country,13.7,14.1
Eistland,2000-07-01,p,0.03649635036496357,0.09295704955599604
Eistland,2000-10-01,foreign_country,18.3,15.825
Eistland,2000-10-01,reporting_country,13.5,14
Eistland,2000-10-01,p,0.3555555555555556,0.12600230463923726
Eistland,2001-01-01,foreign_country,17.2,15.35
Eistland,2001-01-01,reporting_country,12.6,13.275
Eistland,2001-01-01,p,0.3650793650793651,0.15920762978004627
Eistland,2001-04-01,foreign_country,14.4,16.025
Eistland,2001-04-01,reporting_country,12.2,13
Eistland,2001-04-01,p,0.18032786885245922,0.23436478496308588
Eistland,2001-07-01,foreign_country,14.7,16.15
Eistland,2001-07-01,reporting_country,11.8,12.525
Eistland,2001-07-01,p,0.24576271186440657,0.28668137533794663
Eistland,2001-10-01,foreign_country,13.9,15.05
Eistland,2001-10-01,reporting_country,11.6,12.05
Eistland,2001-10-01,p,0.19827586206896552,0.2473614519662991
Eistland,2002-01-01,foreign_country,16.8,14.95
Eistland,2002-01-01,reporting_country,10.6,11.55
Eistland,2002-01-01,p,0.5849056603773586,0.3023180257907975
Eistland,2002-04-01,foreign_country,13.6,14.75
Eistland,2002-04-01,reporting_country,8.8,10.7
Eistland,2002-04-01,p,0.5454545454545452,0.39359969494131897
Eistland,2002-07-01,foreign_country,12.1,14.1
Eistland,2002-07-01,reporting_country,10.5,10.375
Eistland,2002-07-01,p,0.15238095238095228,0.3702542550704554
Eistland,2002-10-01,foreign_country,16.1,14.65
Eistland,2002-10-01,reporting_country,11.6,10.375
Eistland,2002-10-01,p,0.3879310344827589,0.41766804817390374
Eistland,2003-01-01,foreign_country,17.2,14.75
Eistland,2003-01-01,reporting_country,10.1,10.25
Eistland,2003-01-01,p,0.7029702970297029,0.4471842073369898
Eistland,2003-04-01,foreign_country,15.2,15.15
Eistland,2003-04-01,reporting_country,10,10.55
Eistland,2003-04-01,p,0.52,0.44082057097335353
Eistland,2003-07-01,foreign_country,13.5,15.5
Eistland,2003-07-01,reporting_country,8.8,10.125
Eistland,2003-07-01,p,0.534090909090909,0.5362480601508427
Eistland,2003-10-01,foreign_country,17.8,15.925
Eistland,2003-10-01,reporting_country,7.5,9.1
Eistland,2003-10-01,p,1.3733333333333335,0.7825986348634864
Eistland,2004-01-01,foreign_country,13.6,15.025
Eistland,2004-01-01,reporting_country,8.8,8.775
Eistland,2004-01-01,p,0.5454545454545452,0.7432196969696969
Eistland,2004-04-01,foreign_country,13.1,14.5
Eistland,2004-04-01,reporting_country,9.3,8.600000000000001
Eistland,2004-04-01,p,0.40860215053763427,0.7153702346041055
Eistland,2004-07-01,foreign_country,13.8,14.575
Eistland,2004-07-01,reporting_country,9,8.65
Eistland,2004-07-01,p,0.5333333333333334,0.7151808406647115
Eistland,2004-10-01,foreign_country,14.9,13.85
Eistland,2004-10-01,reporting_country,8.1,8.8
Eistland,2004-10-01,p,0.8395061728395063,0.5817240505412549
Eistland,2005-01-01,foreign_country,13.2,13.75
Eistland,2005-01-01,reporting_country,8.7,8.775
Eistland,2005-01-01,p,0.517241379310345,0.5746707590052047
Eistland,2005-04-01,foreign_country,8.2,12.525
Eistland,2005-04-01,reporting_country,8.1,8.475
Eistland,2005-04-01,p,0.012345679012345734,0.4756066411238826
Eistland,2005-07-01,foreign_country,9.2,11.375
Eistland,2005-07-01,reporting_country,6.4,7.824999999999999
Eistland,2005-07-01,p,0.4374999999999998,0.4516483077905492
Eistland,2005-10-01,foreign_country,9.7,10.075
Eistland,2005-10-01,reporting_country,6.6,7.449999999999999
Eistland,2005-10-01,p,0.4696969696969697,0.35919600700491505
Eistland,2006-01-01,foreign_country,7.9,8.75
Eistland,2006-01-01,reporting_country,6.1,6.8
Eistland,2006-01-01,p,0.29508196721311486,0.3036561539806075
Eistland,2006-04-01,foreign_country,6.8,8.4
Eistland,2006-04-01,reporting_country,5.8,6.225
Eistland,2006-04-01,p,0.17241379310344818,0.34367318250338313
Eistland,2006-07-01,foreign_country,7,7.85
Eistland,2006-07-01,reporting_country,4.7,5.8
Eistland,2006-07-01,p,0.4893617021276595,0.35663860803529807
Eistland,2006-10-01,foreign_country,9.2,7.725
Eistland,2006-10-01,reporting_country,4.6,5.3
Eistland,2006-10-01,p,1,0.48921436561105563
Eistland,2007-01-01,foreign_country,7.2,7.55
Eistland,2007-01-01,reporting_country,4.5,4.9
Eistland,2007-01-01,p,0.6000000000000001,0.5654438738077769
Eistland,2007-04-01,foreign_country,6.1,7.375
Eistland,2007-04-01,reporting_country,4.5,4.575
Eistland,2007-04-01,p,0.3555555555555554,0.6112293144208037
Eistland,2007-07-01,foreign_country,5.4,6.975
Eistland,2007-07-01,reporting_country,3.5,4.275
Eistland,2007-07-01,p,0.5428571428571429,0.6246031746031746
Eistland,2007-10-01,foreign_country,5.7,6.1
Eistland,2007-10-01,reporting_country,4.1,4.15
Eistland,2007-10-01,p,0.45178571428571435,0.48754960317460316
Eistland,2008-01-01,foreign_country,6,5.8
Eistland,2008-01-01,reporting_country,3.6,3.925
Eistland,2008-01-01,p,0.36071428571428577,0.4277281746031746
Eistland,2008-04-01,foreign_country,6.3,5.85
Eistland,2008-04-01,reporting_country,3.8,3.75
Eistland,2008-04-01,p,0.2696428571428572,0.40625000000000006
Eistland,2008-07-01,foreign_country,6.6,6.15
Eistland,2008-07-01,reporting_country,5.6,4.2749999999999995
Eistland,2008-07-01,p,0.1785714285714286,0.3151785714285715
Eistland,2008-10-01,foreign_country,7.5,6.6
Eistland,2008-10-01,reporting_country,7.2,5.05
Eistland,2008-10-01,p,0.04166666666666674,0.21264880952380957
Eistland,2009-01-01,foreign_country,7.8,7.05
Eistland,2009-01-01,reporting_country,11.5,7.025
Eistland,2009-01-01,p,-0.32173913043478264,0.04203545548654247
Eistland,2009-04-01,foreign_country,13.8,8.925
Eistland,2009-04-01,reporting_country,12.1,9.1
Eistland,2009-04-01,p,0.14049586776859524,0.00974870814297698
Eistland,2009-07-01,foreign_country,18.7,11.95
Eistland,2009-07-01,reporting_country,13.4,11.05
Eistland,2009-07-01,p,0.3955223880597014,0.06398644801504522
Eistland,2009-10-01,foreign_country,18.3,14.65
Eistland,2009-10-01,reporting_country,15.1,13.025
Eistland,2009-10-01,p,0.21192052980132448,0.10654991379870965
Eistland,2010-01-01,foreign_country,22.9,18.425
Eistland,2010-01-01,reporting_country,19.1,14.925
Eistland,2010-01-01,p,0.1989528795811517,0.2367229163026932
Eistland,2010-04-01,foreign_country,25.5,21.35
Eistland,2010-04-01,reporting_country,17.4,16.25
Eistland,2010-04-01,p,0.4655172413793105,0.317978259705372
Eistland,2010-07-01,foreign_country,25.4,23.025
Eistland,2010-07-01,reporting_country,13.4,16.25
Eistland,2010-07-01,p,0.8955223880597014,0.442978259705372
Eistland,2010-10-01,foreign_country,16.9,22.674999999999997
Eistland,2010-10-01,reporting_country,13,15.725
Eistland,2010-10-01,p,0.2999999999999998,0.46499812725504086
Eistland,2011-01-01,foreign_country,19.3,21.775
Eistland,2011-01-01,reporting_country,13.7,14.375
Eistland,2011-01-01,p,0.4087591240875914,0.5174496883816508
Eistland,2011-04-01,foreign_country,18.4,20
Eistland,2011-04-01,reporting_country,12.2,13.075
Eistland,2011-04-01,p,0.5081967213114753,0.528119558364692
Eistland,2011-07-01,foreign_country,13.6,17.05
Eistland,2011-07-01,reporting_country,10,12.225
Eistland,2011-07-01,p,0.3599999999999999,0.3942389613497666
Eistland,2011-10-01,foreign_country,14.5,16.45
Eistland,2011-10-01,reporting_country,10.5,11.6
Eistland,2011-10-01,p,0.38095238095238093,0.4144770565878619
Eistland,2012-01-01,foreign_country,13,14.875
Eistland,2012-01-01,reporting_country,11.1,10.95
Eistland,2012-01-01,p,0.1711711711711712,0.35508006835875683
Eistland,2012-04-01,foreign_country,13.5,13.65
Eistland,2012-04-01,reporting_country,9.4,10.25
Eistland,2012-04-01,p,0.43617021276595747,0.33707344122237737
Eistland,2012-07-01,foreign_country,13.3,13.575
Eistland,2012-07-01,reporting_country,8.8,9.95
Eistland,2012-07-01,p,0.5113636363636362,0.37491435031328646
Eistland,2012-10-01,foreign_country,12,12.95
Eistland,2012-10-01,reporting_country,8.7,9.5
Eistland,2012-10-01,p,0.3793103448275863,0.3745038412820878
Eistland,2013-01-01,foreign_country,11,12.45
Eistland,2013-01-01,reporting_country,9.8,9.175
Eistland,2013-01-01,p,0.12244897959183665,0.36232329338725416
Eistland,2013-04-01,foreign_country,10.4,11.675
Eistland,2013-04-01,reporting_country,7.7,8.75
Eistland,2013-04-01,p,0.35064935064935066,0.34094307785810246
Eistland,2013-07-01,foreign_country,10.6,11
Eistland,2013-07-01,reporting_country,7.5,8.425
Eistland,2013-07-01,p,0.41333333333333333,0.31643550210052673
Eistland,2013-10-01,foreign_country,12,11
Eistland,2013-10-01,reporting_country,8.3,8.325000000000001
Eistland,2013-10-01,p,0.44578313253012025,0.3330536990261602
Eistland,2014-01-01,foreign_country,11.9,11.225
Eistland,2014-01-01,reporting_country,8.2,7.925
Eistland,2014-01-01,p,0.45121951219512213,0.4152463321769816
Eistland,2014-04-01,foreign_country,10.9,11.35
Eistland,2014-04-01,reporting_country,6.2,7.55
Eistland,2014-04-01,p,0.7580645161290323,0.5171001235469019
Eistland,2014-07-01,foreign_country,8.8,10.9
Eistland,2014-07-01,reporting_country,7.5,7.55
Eistland,2014-07-01,p,0.17333333333333334,0.457100123546902
Eistland,2014-10-01,foreign_country,8.7,10.075
Eistland,2014-10-01,reporting_country,6.5,7.1
Eistland,2014-10-01,p,0.2482051282051282,0.407705622465654
Eistland,2015-01-01,foreign_country,8.6,9.25
Eistland,2015-01-01,reporting_country,6.5,6.675
Eistland,2015-01-01,p,0.32307692307692304,0.37566997518610423
Eistland,2015-04-01,foreign_country,8.5,8.65
Eistland,2015-04-01,reporting_country,6.3,6.7
Eistland,2015-04-01,p,0.3492063492063493,0.27345543345543344
Eistland,2015-07-01,foreign_country,6.5,8.075
Eistland,2015-07-01,reporting_country,5.3,6.15
Eistland,2015-07-01,p,0.2264150943396226,0.28672587370700575
Eistland,2015-10-01,foreign_country,8.7,8.075
Eistland,2015-10-01,reporting_country,6.3,6.1
Eistland,2015-10-01,p,0.38095238095238093,0.31991268689381896
Eistland,2016-01-01,foreign_country,9.5,8.3
Eistland,2016-01-01,reporting_country,6.4,6.075
Eistland,2016-01-01,p,0.484375,0.3602372061245882
Eistland,2016-04-01,foreign_country,8.6,8.325
Eistland,2016-04-01,reporting_country,6.1,6.025
Eistland,2016-04-01,p,0.4098360655737705,0.3753946352164435
Eistland,2016-07-01,foreign_country,11.4,9.55
Eistland,2016-07-01,reporting_country,7.2,6.5
Eistland,2016-07-01,p,0.5833333333333333,0.4646241949648712
Eistland,2016-10-01,foreign_country,8.5,9.5
Eistland,2016-10-01,reporting_country,6.5,6.55
Eistland,2016-10-01,p,0.3076923076923077,0.44630917664985287
Eistland,2017-01-01,foreign_country,8.233333333333334,9.183333333333334
Eistland,2017-01-01,reporting_country,5.9,6.425
Eistland,2017-01-01,p,0.3956043956043956,0.42411652555095175
Eistland,2017-04-01,foreign_country,7.966666666666667,9.025
Eistland,2017-04-01,reporting_country,6.6,6.55
Eistland,2017-04-01,p,0.48351648351648346,0.44253663003663
Eistland,2017-07-01,foreign_country,7.7,8.1
Eistland,2017-07-01,reporting_country,4.9,5.975
Eistland,2017-07-01,p,0.5714285714285714,0.43956043956043955
Eistland,2017-10-01,foreign_country,7.6,7.875
Eistland,2017-10-01,reporting_country,5.4,5.7
Eistland,2017-10-01,p,0.4074074074074072,0.46448921448921443
Eistland,2018-01-01,foreign_country,10.2,8.366666666666667
Eistland,2018-01-01,reporting_country,6.4,5.825
Eistland,2018-01-01,p,0.5937499999999998,0.5140256155881154
Eistland,2018-04-01,foreign_country,7.8,8.325
Eistland,2018-04-01,reporting_country,4.4,5.275
Eistland,2018-04-01,p,0.7727272727272725,0.5863283128908128
Eistland,2018-07-01,foreign_country,7.949999999999999,8.3875
Eistland,2018-07-01,reporting_country,5.1,5.325
Eistland,2018-07-01,p,0.9521531100478469,0.6815094475456316
Eistland,2018-10-01,foreign_country,8.1,8.5125
Eistland,2018-10-01,reporting_country,3.8,4.925
Eistland,2018-10-01,p,1.1315789473684212,0.862552332535885
Eistland,2019-01-01,foreign_country,6.7,7.637499999999999
Eistland,2019-01-01,reporting_country,4.4,4.425
Eistland,2019-01-01,p,0.5227272727272727,0.8447966507177034
Eistland,2019-04-01,foreign_country,6.2,7.2375
Eistland,2019-04-01,reporting_country,4.8,4.525
Eistland,2019-04-01,p,0.29166666666666674,0.7245314992025519
Eistland,2019-07-01,foreign_country,6.65,6.9125
Eistland,2019-07-01,reporting_country,3.9,4.225
Eistland,2019-07-01,p,0.6052927927927927,0.6378164198887883
Eistland,2019-10-01,foreign_country,7.1,6.6625
Eistland,2019-10-01,reporting_country,3.7,4.2
Eistland,2019-10-01,p,0.9189189189189186,0.5846514127764126
Eistland,2020-01-01,foreign_country,7.8,6.9375
Eistland,2020-01-01,reporting_country,4.7,4.275
Eistland,2020-01-01,p,0.6595744680851063,0.6188632116158711
Eistland,2020-04-01,foreign_country,7.7,7.3125
Eistland,2020-04-01,reporting_country,7.3,4.9
Eistland,2020-04-01,p,0.0547945205479452,0.5596451750861907
Eistland,2020-07-01,foreign_country,8.2,7.699999999999999
Eistland,2020-07-01,reporting_country,7.1,5.7
Eistland,2020-07-01,p,0.15492957746478875,0.44705437125418973
Eistland,2020-10-01,foreign_country,9.3,8.25
Eistland,2020-10-01,reporting_country,7.4,6.625
Eistland,2020-10-01,p,0.2567567567567568,0.28151383071364927
Eistland,2021-01-01,foreign_country,12.3,9.375
Eistland,2021-01-01,reporting_country,6.6,7.1
Eistland,2021-01-01,p,0.8636363636363638,0.3325293046014636
Eistland,2021-04-01,foreign_country,10.4,10.05
Eistland,2021-04-01,reporting_country,6.2,6.825
Eistland,2021-04-01,p,0.6774193548387097,0.48818551317415476
Eistland,2021-07-01,foreign_country,7.3,9.825000000000001
Eistland,2021-07-01,reporting_country,5.4,6.4
Eistland,2021-07-01,p,0.35185185185185164,0.5374160817709205
Eistland,2021-10-01,foreign_country,8.3,9.575000000000001
Eistland,2021-10-01,reporting_country,4.7,5.725
Eistland,2021-10-01,p,0.7659574468085106,0.6647162542838589
Eistland,2022-01-01,foreign_country,6.7,8.175
Eistland,2022-01-01,reporting_country,5.5,5.45
Eistland,2022-01-01,p,0.21818181818181825,0.5033526179202226
Eistland,2022-04-01,foreign_country,5.8,7.025
Eistland,2022-04-01,reporting_country,5.3,5.225
Eistland,2022-04-01,p,0.09433962264150941,0.3575826848709225
Eistland,2022-07-01,foreign_country,10.3,7.775
Eistland,2022-07-01,reporting_country,4.9,5.1
Eistland,2022-07-01,p,1.1020408163265305,0.5451299259895922
Eistland,2022-10-01,foreign_country,9.3,8.025
Eistland,2022-10-01,reporting_country,4.9,5.15
Eistland,2022-10-01,p,0.8979591836734695,0.5781303602058319
Eistland,2023-01-01,foreign_country,9.4,8.700000000000001
Eistland,2023-01-01,reporting_country,5.5,5.15
Eistland,2023-01-01,p,0.7540643375994466,0.712100990060239
Eistland,2023-04-01,foreign_country,9.5,9.625
Eistland,2023-04-01,reporting_country,5.9,5.300000000000001
Eistland,2023-04-01,p,0.6101694915254237,0.8410584572812175
Eistland,2023-07-01,foreign_country,9.7,9.475
Eistland,2023-07-01,reporting_country,6.6,5.725
Eistland,2023-07-01,p,0.4696969696969697,0.6829724956238273
Eistland,2023-10-01,foreign_country,10.7,9.825
Eistland,2023-10-01,reporting_country,5.6,5.9
Eistland,2023-10-01,p,0.9107142857142858,0.6861612711340315
Eistland,2024-01-01,foreign_country,11.1,10.25
Eistland,2024-01-01,reporting_country,7.4,6.375
Eistland,2024-01-01,p,0.4999999999999998,0.6226451867341698
Eistland,2024-04-01,foreign_country,10,10.375
Eistland,2024-04-01,reporting_country,6.6,6.55
Eistland,2024-04-01,p,0.5151515151515151,0.5988906926406926
Írland,1999-01-01,foreign_country,7.875,8.7375
Írland,1999-01-01,reporting_country,5.875,6.5875
Írland,1999-01-01,p,0.34265601217655994,0.3288622526636224
Írland,1999-04-01,foreign_country,7.3,8.1625
Írland,1999-04-01,reporting_country,5.4,6.1125
Írland,1999-04-01,p,0.35185185185185164,0.3380580923389141
Írland,1999-07-01,foreign_country,6.3,7.481249999999999
Írland,1999-07-01,reporting_country,5.2,5.70625
Írland,1999-07-01,p,0.21153846153846145,0.30987662451703535
Írland,1999-10-01,foreign_country,5.9,6.84375
Írland,1999-10-01,reporting_country,4.9,5.34375
Írland,1999-10-01,p,0.20408163265306123,0.2775319895549836
Írland,2000-01-01,foreign_country,6,6.375
Írland,2000-01-01,reporting_country,4.4,4.9750000000000005
