time,pop,land,name,value,per_pop,colour,linewidth,size
2021-01-01,5066893,Írland,total,1450,28.6171426947441,#737373,0,0
2021-01-01,5066893,Írland,total_non_ukr,1450,28.6171426947441,#737373,0,0
2021-01-01,5066893,Írland,asylum_applicants,2645,52.201615467309054,#737373,0,0
2022-01-01,5154277,Írland,total,73145,1419.1127096972089,#737373,0,0
2022-01-01,5154277,Írland,total_non_ukr,3565,69.16585973163646,#737373,0,0
2022-01-01,5154277,Írland,asylum_applicants,13240,256.8740484843946,#737373,0,0
2023-01-01,5271395,Írland,total,36125,685.3024673734373,#737373,0,0
2023-01-01,5271395,Írland,total_non_ukr,3090,58.61825949298051,#737373,0,0
2023-01-01,5271395,Írland,asylum_applicants,13060,247.7522553327914,#737373,0,0
2008-01-01,315459,Ísland,total,10,3.1699840549802034,#08306b,1,1
2008-01-01,315459,Ísland,total_non_ukr,10,3.1699840549802034,#08306b,1,1
2008-01-01,315459,Ísland,asylum_applicants,75,23.774880412351525,#08306b,1,1
2009-01-01,319368,Ísland,total,5,1.5655920442874678,#08306b,1,1
2009-01-01,319368,Ísland,total_non_ukr,5,1.5655920442874678,#08306b,1,1
2009-01-01,319368,Ísland,asylum_applicants,35,10.959144310012274,#08306b,1,1
2010-01-01,317630,Ísland,total,10,3.1483172244435353,#08306b,1,1
2010-01-01,317630,Ísland,total_non_ukr,10,3.1483172244435353,#08306b,1,1
2010-01-01,317630,Ísland,asylum_applicants,45,14.167427509995907,#08306b,1,1
2011-01-01,318452,Ísland,total,10,3.140190672377627,#08306b,1,1
2011-01-01,318452,Ísland,total_non_ukr,10,3.140190672377627,#08306b,1,1
2011-01-01,318452,Ísland,asylum_applicants,75,23.5514300428322,#08306b,1,1
2012-01-01,319575,Ísland,total,10,3.1291559101932256,#08306b,1,1
2012-01-01,319575,Ísland,total_non_ukr,10,3.1291559101932256,#08306b,1,1
2012-01-01,319575,Ísland,asylum_applicants,120,37.5498709223187,#08306b,1,1
2013-01-01,321857,Ísland,total,10,3.1069698654992743,#08306b,1,1
2013-01-01,321857,Ísland,total_non_ukr,10,3.1069698654992743,#08306b,1,1
2013-01-01,321857,Ísland,asylum_applicants,170,52.81848771348767,#08306b,1,1
2014-01-01,325671,Ísland,total,25,7.67645875745768,#08306b,1,1
2014-01-01,325671,Ísland,total_non_ukr,25,7.67645875745768,#08306b,1,1
2014-01-01,325671,Ísland,asylum_applicants,155,47.59404429623761,#08306b,1,1
2015-01-01,329100,Ísland,total,45,13.673655423883318,#08306b,1,1
2015-01-01,329100,Ísland,total_non_ukr,45,13.673655423883318,#08306b,1,1
2015-01-01,329100,Ísland,asylum_applicants,360,109.38924339106654,#08306b,1,1
2016-01-01,332529,Ísland,total,90,27.065308589626767,#08306b,1,1
2016-01-01,332529,Ísland,total_non_ukr,90,27.065308589626767,#08306b,1,1
2016-01-01,332529,Ísland,asylum_applicants,1115,335.3091008603761,#08306b,1,1
2017-01-01,338349,Ísland,total,70,20.688697173628412,#08306b,1,1
2017-01-01,338349,Ísland,total_non_ukr,70,20.688697173628412,#08306b,1,1
2017-01-01,338349,Ísland,asylum_applicants,1075,317.7192780235792,#08306b,1,1
2018-01-01,348450,Ísland,total,105,30.13344812742144,#08306b,1,1
2018-01-01,348450,Ísland,total_non_ukr,105,30.13344812742144,#08306b,1,1
2018-01-01,348450,Ísland,asylum_applicants,745,213.80398909456164,#08306b,1,1
2019-01-01,356991,Ísland,total,305,85.43632752646425,#08306b,1,1
2019-01-01,356991,Ísland,total_non_ukr,305,85.43632752646425,#08306b,1,1
2019-01-01,356991,Ísland,asylum_applicants,835,233.89945404786116,#08306b,1,1
2020-01-01,364134,Ísland,total,385,105.73030807340155,#08306b,1,1
2020-01-01,364134,Ísland,total_non_ukr,385,105.73030807340155,#08306b,1,1
2020-01-01,364134,Ísland,asylum_applicants,635,174.38635227690904,#08306b,1,1
2021-01-01,368792,Ísland,total,255,69.14466691251437,#08306b,1,1
2021-01-01,368792,Ísland,total_non_ukr,255,69.14466691251437,#08306b,1,1
2021-01-01,368792,Ísland,asylum_applicants,870,235.90533417210784,#08306b,1,1
2022-01-01,376248,Ísland,total,3235,859.8052348451022,#08306b,1,1
2022-01-01,376248,Ísland,total_non_ukr,930,247.17739363398613,#08306b,1,1
2022-01-01,376248,Ísland,asylum_applicants,2195,583.3918054049457,#08306b,1,1
2023-01-01,387758,Ísland,total,1860,479.68062554479854,#08306b,1,1
2023-01-01,387758,Ísland,total_non_ukr,305,78.65730687696966,#08306b,1,1
2023-01-01,387758,Ísland,asylum_applicants,2530,652.4688078646991,#08306b,1,1
2008-01-01,59001769,Ítalía,total,9735,16.499505294493797,#737373,0,0
2008-01-01,59001769,Ítalía,total_non_ukr,9735,16.499505294493797,#737373,0,0
2008-01-01,59001769,Ítalía,asylum_applicants,30130,51.06626548773478,#737373,0,0
2009-01-01,59420592,Ítalía,total,9045,15.221995768739566,#737373,0,0
2009-01-01,59420592,Ítalía,total_non_ukr,9045,15.221995768739566,#737373,0,0
2009-01-01,59420592,Ítalía,asylum_applicants,17745,29.863384733696357,#737373,0,0
2010-01-01,59690316,Ítalía,total,4290,7.1870954745825095,#737373,0,0
2010-01-01,59690316,Ítalía,total_non_ukr,4290,7.1870954745825095,#737373,0,0
2010-01-01,59690316,Ítalía,asylum_applicants,10030,16.8033957133013,#737373,0,0
2011-01-01,59948497,Ítalía,total,7130,11.89354255203429,#737373,0,0
2011-01-01,59948497,Ítalía,total_non_ukr,7130,11.89354255203429,#737373,0,0
2011-01-01,59948497,Ítalía,asylum_applicants,40330,67.27441390232019,#737373,0,0
2012-01-01,60105185,Ítalía,total,22025,36.64409318430681,#737373,0,0
2012-01-01,60105185,Ítalía,total_non_ukr,22025,36.64409318430681,#737373,0,0
2012-01-01,60105185,Ítalía,asylum_applicants,17315,28.80783080527911,#737373,0,0
2013-01-01,60277309,Ítalía,total,14370,23.83981673767155,#737373,0,0
2013-01-01,60277309,Ítalía,total_non_ukr,14370,23.83981673767155,#737373,0,0
2013-01-01,60277309,Ítalía,asylum_applicants,26585,44.10449046423091,#737373,0,0
2014-01-01,60345917,Ítalía,total,20415,33.82996069145821,#737373,0,0
2014-01-01,60345917,Ítalía,total_non_ukr,20415,33.82996069145821,#737373,0,0
2014-01-01,60345917,Ítalía,asylum_applicants,62545,103.6441288977347,#737373,0,0
2015-01-01,60295497,Ítalía,total,27980,46.404792052713326,#737373,0,0
2015-01-01,60295497,Ítalía,total_non_ukr,27980,46.404792052713326,#737373,0,0
2015-01-01,60295497,Ítalía,asylum_applicants,78875,130.81408052743973,#737373,0,0
2016-01-01,60163712,Ítalía,total,33555,55.772821996089604,#737373,0,0
2016-01-01,60163712,Ítalía,total_non_ukr,33555,55.772821996089604,#737373,0,0
2016-01-01,60163712,Ítalía,asylum_applicants,120390,200.10400953983688,#737373,0,0
2017-01-01,60066734,Ítalía,total,30530,50.82680206984452,#737373,0,0
2017-01-01,60066734,Ítalía,total_non_ukr,30530,50.82680206984452,#737373,0,0
2017-01-01,60066734,Ítalía,asylum_applicants,126110,209.94982014504066,#737373,0,0
2018-01-01,59937769,Ítalía,total,29755,49.643155720393935,#737373,0,0
2018-01-01,59937769,Ítalía,total_non_ukr,29755,49.643155720393935,#737373,0,0
2018-01-01,59937769,Ítalía,asylum_applicants,56880,94.89842706691336,#737373,0,0
2019-01-01,59816673,Ítalía,total,17885,29.899690342189377,#737373,0,0
2019-01-01,59816673,Ítalía,total_non_ukr,17885,29.899690342189377,#737373,0,0
2019-01-01,59816673,Ítalía,asylum_applicants,41935,70.1058716522064,#737373,0,0
2020-01-01,59641488,Ítalía,total,11235,18.837558177622935,#737373,0,0
2020-01-01,59641488,Ítalía,total_non_ukr,11235,18.837558177622935,#737373,0,0
2020-01-01,59641488,Ítalía,asylum_applicants,26545,44.50760852915005,#737373,0,0
2021-01-01,59236213,Ítalía,total,21235,35.84800399039688,#737373,0,0
2021-01-01,59236213,Ítalía,total_non_ukr,21235,35.84800399039688,#737373,0,0
2021-01-01,59236213,Ítalía,asylum_applicants,53000,89.47229627930469,#737373,0,0
2022-01-01,59030133,Ítalía,total,174210,295.1204599183268,#737373,0,0
2022-01-01,59030133,Ítalía,total_non_ukr,24100,40.8266063029199,#737373,0,0
2022-01-01,59030133,Ítalía,asylum_applicants,81120,137.42134038559595,#737373,0,0
2023-01-01,58997201,Ítalía,total,41760,70.78301901135953,#737373,0,0
2023-01-01,58997201,Ítalía,total_non_ukr,20365,34.51858673769964,#737373,0,0
2023-01-01,58997201,Ítalía,asylum_applicants,134565,228.08709179271062,#737373,0,0
2008-01-01,82217837,Þýskaland,total,7865,9.566050734222065,#737373,0,0
2008-01-01,82217837,Þýskaland,total_non_ukr,7865,9.566050734222065,#737373,0,0
2008-01-01,82217837,Þýskaland,asylum_applicants,26900,32.71796118888411,#737373,0,0
2009-01-01,82002356,Þýskaland,total,9760,11.902097056821148,#737373,0,0
2009-01-01,82002356,Þýskaland,total_non_ukr,9760,11.902097056821148,#737373,0,0
2009-01-01,82002356,Þýskaland,asylum_applicants,32950,40.181772338345986,#737373,0,0
2010-01-01,81802257,Þýskaland,total,10445,12.768596348142324,#737373,0,0
2010-01-01,81802257,Þýskaland,total_non_ukr,10445,12.768596348142324,#737373,0,0
2010-01-01,81802257,Þýskaland,asylum_applicants,48520,59.31376685609054,#737373,0,0
2011-01-01,80222065,Þýskaland,total,9660,12.041574846022725,#737373,0,0
2011-01-01,80222065,Þýskaland,total_non_ukr,9660,12.041574846022725,#737373,0,0
2011-01-01,80222065,Þýskaland,asylum_applicants,53290,66.42810802738623,#737373,0,0
2012-01-01,80327900,Þýskaland,total,17140,21.337542746667097,#737373,0,0
2012-01-01,80327900,Þýskaland,total_non_ukr,17140,21.337542746667097,#737373,0,0
2012-01-01,80327900,Þýskaland,asylum_applicants,77515,96.49822788844224,#737373,0,0
2013-01-01,80523746,Þýskaland,total,20120,24.98641829206505,#737373,0,0
2013-01-01,80523746,Þýskaland,total_non_ukr,20120,24.98641829206505,#737373,0,0
2013-01-01,80523746,Þýskaland,asylum_applicants,126845,157.52496164299163,#737373,0,0
2014-01-01,80767463,Þýskaland,total,40540,50.19347952033605,#737373,0,0
2014-01-01,80767463,Þýskaland,total_non_ukr,40540,50.19347952033605,#737373,0,0
2014-01-01,80767463,Þýskaland,asylum_applicants,200110,247.76066075023303,#737373,0,0
2015-01-01,81197537,Þýskaland,total,140860,173.4781684326213,#737373,0,0
2015-01-01,81197537,Þýskaland,total_non_ukr,140860,173.4781684326213,#737373,0,0
2015-01-01,81197537,Þýskaland,asylum_applicants,471960,581.2491578408345,#737373,0,0
2016-01-01,82175684,Þýskaland,total,433850,527.9542303535922,#737373,0,0
2016-01-01,82175684,Þýskaland,total_non_ukr,433850,527.9542303535922,#737373,0,0
2016-01-01,82175684,Þýskaland,asylum_applicants,742775,903.886604704136,#737373,0,0
2017-01-01,82521653,Þýskaland,total,261330,316.68052020237644,#737373,0,0
2017-01-01,82521653,Þýskaland,total_non_ukr,261330,316.68052020237644,#737373,0,0
2017-01-01,82521653,Þýskaland,asylum_applicants,221300,268.17203964637014,#737373,0,0
2018-01-01,82792351,Þýskaland,total,75865,91.63286110814754,#737373,0,0
2018-01-01,82792351,Þýskaland,total_non_ukr,75865,91.63286110814754,#737373,0,0
2018-01-01,82792351,Þýskaland,asylum_applicants,182855,220.85977483596284,#737373,0,0
2019-01-01,83019213,Þýskaland,total,70260,84.63101185986912,#737373,0,0
2019-01-01,83019213,Þýskaland,total_non_ukr,70260,84.63101185986912,#737373,0,0
2019-01-01,83019213,Þýskaland,asylum_applicants,164200,197.7855415227798,#737373,0,0
2020-01-01,83166711,Þýskaland,total,62435,75.07210427018089,#737373,0,0
2020-01-01,83166711,Þýskaland,total_non_ukr,62435,75.07210427018089,#737373,0,0
2020-01-01,83166711,Þýskaland,asylum_applicants,121360,145.92376990837116,#737373,0,0
2021-01-01,83155031,Þýskaland,total,59820,71.93792038872549,#737373,0,0
2021-01-01,83155031,Þýskaland,total_non_ukr,59820,71.93792038872549,#737373,0,0
2021-01-01,83155031,Þýskaland,asylum_applicants,189805,228.25437946141827,#737373,0,0
2022-01-01,83237124,Þýskaland,total,923720,1109.7452141666981,#737373,0,0
2022-01-01,83237124,Þýskaland,total_non_ukr,128455,154.32416910512188,#737373,0,0
2022-01-01,83237124,Þýskaland,asylum_applicants,242740,291.62468419740213,#737373,0,0
2023-01-01,84358845,Þýskaland,total,471065,558.4061754283146,#737373,0,0
2023-01-01,84358845,Þýskaland,total_non_ukr,135250,160.32699357133208,#737373,0,0
2023-01-01,84358845,Þýskaland,asylum_applicants,350845,415.8959265030241,#737373,0,0
