time,pop,land,name,value,per_pop
2022-04-01,10352042,Portúgal,grants,9035,0.8727746660996932
2022-04-01,10452326,Svíþjóð,beneficiaries,30025,2.8725663550868967
2022-04-01,10452326,Svíþjóð,applicants,15175,1.451829956317857
2022-04-01,10452326,Svíþjóð,grants,11920,1.1404160184058554
2022-04-01,2107180,Slóvenía,beneficiaries,3850,1.8270864377983844
2022-04-01,2107180,Slóvenía,applicants,1730,0.821002477244469
2022-04-01,2107180,Slóvenía,grants,2990,1.4189580387057583
2022-03-01,11617623,Belgía,beneficiaries,26505,2.2814477625930882
2022-03-01,11617623,Belgía,applicants,32010,2.755296845146378
2022-03-01,11617623,Belgía,grants,26505,2.2814477625930882
2022-03-01,6838937,Búlgaría,beneficiaries,30700,4.489001726437896
2022-03-01,6838937,Búlgaría,applicants,10030,1.4666021927091886
2022-03-01,6838937,Búlgaría,grants,30700,4.489001726437896
2022-03-01,8738791,Sviss,beneficiaries,15095,1.7273556490823503
2022-03-01,8738791,Sviss,applicants,7500,0.8582422900376036
2022-03-01,8738791,Sviss,grants,15175,1.7365102335094178
2022-03-01,5873420,Danmörk,beneficiaries,1220,0.2077154366621151
2022-03-01,5873420,Danmörk,applicants,2965,0.5048166145107962
2022-03-01,5873420,Danmörk,grants,1220,0.2077154366621151
2022-03-01,1331796,Eistland,beneficiaries,13810,10.369455982748109
2022-03-01,1331796,Eistland,applicants,90,0.0675779173386915
2022-03-01,1331796,Eistland,grants,13985,10.500857488684453
2022-03-01,10459782,Grikkland,beneficiaries,0,0
2022-03-01,10459782,Grikkland,applicants,31040,2.967557067632958
2022-03-01,10459782,Grikkland,grants,0,0
2022-03-01,47432893,Spánn,beneficiaries,32985,0.695403504062044
2022-03-01,47432893,Spánn,applicants,109415,2.306732587447281
2022-03-01,47432893,Spánn,grants,32980,0.6952980919801792
2022-03-01,5548241,Finnland,beneficiaries,2805,0.5055656378300798
2022-03-01,5548241,Finnland,applicants,6635,1.195874512300385
2022-03-01,5548241,Finnland,grants,2805,0.5055656378300798
2022-03-01,67871925,Frakkland,beneficiaries,27525,0.4055432345553776
2022-03-01,67871925,Frakkland,applicants,141290,2.08171493588844
2022-03-01,67871925,Frakkland,grants,27550,0.4059115753678712
2022-03-01,5060004,Írland,beneficiaries,13430,2.6541480994876685
2022-03-01,5060004,Írland,applicants,7200,1.4229237763448408
2022-03-01,5060004,Írland,grants,13430,2.6541480994876685
2022-03-01,376248,Ísland,beneficiaries,260,0.6910335736003912
2022-03-01,376248,Ísland,applicants,820,2.179413578278157
2022-03-01,376248,Ísland,grants,260,0.6910335736003912
2022-03-01,59030133,Ítalía,beneficiaries,0,0
2022-03-01,59030133,Ítalía,applicants,48160,0.8158545060367728
2022-03-01,59030133,Ítalía,grants,0,0
2022-03-01,645397,Lúxemborg,beneficiaries,950,1.4719622186034331
2022-03-01,645397,Lúxemborg,applicants,1930,2.9904074546364487
2022-03-01,645397,Lúxemborg,grants,950,1.4719622186034331
2022-03-01,1875757,Latvía,beneficiaries,11165,5.952263539466999
2022-03-01,1875757,Latvía,applicants,155,0.08263330484705642
2022-03-01,1875757,Latvía,grants,11210,5.976253853777435
2022-03-01,17590672,Holland,beneficiaries,25470,1.4479264919498245
2022-03-01,17590672,Holland,applicants,25365,1.4419574192503846
2022-03-01,17590672,Holland,grants,25470,1.4479264919498245
2022-03-01,5425270,Noregur,beneficiaries,2245,0.4138042899247411
2022-03-01,5425270,Noregur,applicants,1660,0.30597555513366154
2022-03-01,5425270,Noregur,grants,2240,0.4128826768068686
2022-03-01,37654247,Pólland,beneficiaries,677110,17.982300907517818
2022-03-01,37654247,Pólland,applicants,4890,0.12986582894620094
2022-03-01,37654247,Pólland,grants,677110,17.982300907517818
2022-03-01,10352042,Portúgal,beneficiaries,25040,2.4188464459475725
2022-03-01,10352042,Portúgal,applicants,135,0.013040905359541624
2022-03-01,10352042,Portúgal,grants,25040,2.4188464459475725
2022-03-01,10452326,Svíþjóð,beneficiaries,18165,1.7378906857669767
2022-03-01,10452326,Svíþjóð,applicants,16095,1.5398486423022013
2022-03-01,10452326,Svíþjóð,grants,18165,1.7378906857669767
2022-03-01,2107180,Slóvenía,beneficiaries,860,0.40812839909262616
2022-03-01,2107180,Slóvenía,applicants,1550,0.7355802541785704
2022-03-01,2107180,Slóvenía,grants,860,0.40812839909262616
2022-04-01,9689010,Ungverjaland,beneficiaries,NA,NA
2022-04-01,9689010,Ungverjaland,applicants,25,0.002580242976320594
2022-04-01,9689010,Ungverjaland,grants,7120,0.7348531996561052
2022-03-01,9689010,Ungverjaland,beneficiaries,NA,NA
2022-03-01,9689010,Ungverjaland,applicants,15,0.0015481457857923567
2022-03-01,9689010,Ungverjaland,grants,1445,0.14913804403133032
