Dagsetning,Land,Fjöldi verndarveitinga(bæði hæli og tímabundin vernd),Fjöldi hælisveitinga,Fjöldi umsókna um hæli
2012-01-01,Danmörk,30.46313279990596,30.46313279990596,108.59210868672359
2013-01-01,Danmörk,50.065790554004295,50.065790554004295,128.33263247176146
2014-01-01,Danmörk,97.38352850023146,97.38352850023146,259.09705210463045
2015-01-01,Danmörk,176.59899835945802,176.59899835945802,368.8348264886129
2016-01-01,Danmörk,124.84118886658393,124.84118886658393,106.88157924016309
2017-01-01,Danmörk,41.13924215775586,41.13924215775586,55.49014058488
2018-01-01,Danmörk,22.746182014429557,22.746182014429557,61.40604270055127
2019-01-01,Danmörk,27.126731438986127,27.126731438986127,46.58908478886188
2020-01-01,Danmörk,7.213070495914053,7.213070495914053,25.245746735699186
2021-01-01,Danmörk,13.270445690058896,13.270445690058896,35.53054813789962
2022-01-01,Danmörk,569.0040896104824,8.768315564015513,42.99028504687218
2023-01-01,Danmörk,157.9394314922124,16.687303860970147,40.03267340384253
2008-01-01,Eistland,0.3735692298496758,0.3735692298496758,1.120707689549027
2009-01-01,Eistland,0.3743243445580727,0.3743243445580727,2.9945947564645814
2010-01-01,Eistland,1.1250365636883197,1.1250365636883197,2.6250853152727465
2011-01-01,Eistland,0.7520719582449649,0.7520719582449649,4.888467728592271
2012-01-01,Eistland,0.7545933986660298,0.7545933986660298,5.659450489995223
2013-01-01,Eistland,0.7574759084787308,0.7574759084787308,7.196021130547943
2014-01-01,Eistland,1.5199658919653845,1.5199658919653845,7.219837986835575
2015-01-01,Eistland,1.5210629187676348,1.5210629187676348,10.267174701681535
2016-01-01,Eistland,8.359018316888864,8.359018316888864,12.538527475333298
2017-01-01,Eistland,6.460758493047084,6.460758493047084,13.681606220570293
2018-01-01,Eistland,1.5161473482961916,1.5161473482961916,5.685552556110719
2019-01-01,Eistland,3.0192780906085357,3.0192780906085357,7.548195226521338
2020-01-01,Eistland,1.8811475903251829,1.8811475903251829,3.7622951806503657
2021-01-01,Eistland,3.7592062962194412,3.7592062962194412,5.638809444329162
2022-01-01,Eistland,3148.3800822348167,4.505194489246101,25.154002564957395
2023-01-01,Eistland,647.9320352240746,5.124886154314715,15.374658462944144
2008-01-01,Finnland,12.357362082406059,12.357362082406059,70.93691821350654
2009-01-01,Finnland,18.02372147042026,18.02372147042026,106.92197268129517
2010-01-01,Finnland,29.80513421934,29.80513421934,68.4864055886402
2011-01-01,Finnland,19.812936117140776,19.812936117140776,55.159958297955306
2012-01-01,Finnland,28.789541416856455,28.789541416856455,57.39394108826688
2013-01-01,Finnland,30.405364317075247,30.405364317075247,59.24439168448298
2014-01-01,Finnland,23.20560163044575,23.20560163044575,60.994960807298114
2015-01-01,Finnland,30.61176189787807,30.61176189787807,589.7561531012091
2016-01-01,Finnland,128.8427768224419,128.8427768224419,101.32472972175063
2017-01-01,Finnland,62.32627459502913,62.32627459502913,90.4003545510991
2018-01-01,Finnland,43.623132412985,43.623132412985,81.07916918338584
2019-01-01,Finnland,30.08380514465689,30.08380514465689,81.82432543863003
2020-01-01,Finnland,20.90387259171099,20.90387259171099,57.19154752364219
2021-01-01,Finnland,19.155035253396722,19.155035253396722,45.628739636628985
2022-01-01,Finnland,838.0133451304656,22.169188396827032,72.18504026771728
2023-01-01,Finnland,363.3197159582097,22.915292497982556,96.06450070722883
2008-01-01,Frakkland,8.04597070832336,8.04597070832336,65.25829057993529
2009-01-01,Frakkland,7.839910305831715,7.839910305831715,73.89251437904818
2010-01-01,Frakkland,7.864351945849459,7.864351945849459,81.40416217694913
2011-01-01,Frakkland,7.102325082698996,7.102325082698996,88.08268171360282
2012-01-01,Frakkland,13.235905832228797,13.235905832228797,93.92284566828096
2013-01-01,Frakkland,16.288022853536603,16.288022853536603,100.8073889849673
2014-01-01,Frakkland,22.345320057225784,22.345320057225784,95.04128858969518
2015-01-01,Frakkland,30.410113865186716,30.410113865186716,112.13071178791262
2016-01-01,Frakkland,42.6330821823114,42.6330821823114,125.4682154615648
2017-01-01,Frakkland,48.36115698926637,48.36115698926637,147.65045902835595
2018-01-01,Frakkland,48.56308181705119,48.56308181705119,204.13651826783496
2019-01-01,Frakkland,41.610646476229896,41.610646476229896,222.6392500655851
2020-01-01,Frakkland,28.233243225566675,28.233243225566675,134.8896919776877
2021-01-01,Frakkland,49.83864415972888,49.83864415972888,174.74900694785103
2022-01-01,Frakkland,176.44967623890344,51.50311624019364,227.0257363867736
2023-01-01,Frakkland,83.23679337048755,58.043526542782494,239.65507623350527
2008-01-01,Grikkland,0.4972453961178877,0.4972453961178877,179.2795673639584
2009-01-01,Grikkland,1.4871905573314212,1.4871905573314212,143.0857581674928
2010-01-01,Grikkland,0.9443049820901318,0.9443049820901318,91.95731849401523
2011-01-01,Grikkland,1.618211423278079,1.618211423278079,83.42778893344764
2012-01-01,Grikkland,0.8569052946464345,0.8569052946464345,85.96113113663706
2013-01-01,Grikkland,4.543961234557916,4.543961234557916,74.56640385909539
2014-01-01,Grikkland,17.983295577564427,17.983295577564427,85.34057570523575
2015-01-01,Grikkland,36.700989075538466,36.700989075538466,119.54299578431349
2016-01-01,Grikkland,24.94494493009295,24.94494493009295,472.841168024327
2017-01-01,Grikkland,96.95219987234627,96.95219987234627,543.9631329044715
2018-01-01,Grikkland,141.51165166906944,141.51165166906944,622.6512673439055
2019-01-01,Grikkland,161.73098872974177,161.73098872974177,719.5140815987619
2020-01-01,Grikkland,320.1921152691615,320.1921152691615,378.082327251829
2021-01-01,Grikkland,155.12286592514846,155.12286592514846,264.5938168859082
2022-01-01,Grikkland,389.0616458354486,183.22561598320118,355.83915611243145
2023-01-01,Grikkland,289.2745541522925,238.14137570047654,615.3745992647193
2008-01-01,Holland,34.59227050801995,34.59227050801995,92.83529160125883
2009-01-01,Holland,50.012777673276986,50.012777673276986,97.75086867251166
2010-01-01,Holland,48.26549206156336,48.26549206156336,90.92012067096998
2011-01-01,Holland,41.006738854137225,41.006738854137225,87.29692283150152
2012-01-01,Holland,32.90427670721494,32.90427670721494,78.09162128606052
2013-01-01,Holland,35.578970265933435,35.578970265933435,77.62413529544104
2014-01-01,Holland,74.5426619033044,74.5426619033044,143.9751851667649
2015-01-01,Holland,97.30351228698696,97.30351228698696,261.58639575601666
2016-01-01,Holland,122.53285211483279,122.53285211483279,121.35493476693726
2017-01-01,Holland,45.69268976092098,45.69268976092098,105.55274777570855
2018-01-01,Holland,21.06968337969828,21.06968337969828,137.91330046462727
2019-01-01,Holland,28.034685241656383,28.034685241656383,145.23644985873585
2020-01-01,Holland,49.48992062942677,49.48992062942677,87.72038166121263
2021-01-01,Holland,68.95401339539004,68.95401339539004,151.4985481031495
2022-01-01,Holland,712.593583690265,86.26731258476083,204.56864865651525
2023-01-01,Holland,276.67842830707775,81.29674597983941,219.83246469893734
2008-01-01,Króatía,0,0,0
2009-01-01,Króatía,0,0,0
2010-01-01,Króatía,0,0,0
2011-01-01,Króatía,0,0,0
2012-01-01,Króatía,0.46772859767482755,0.46772859767482755,0
2013-01-01,Króatía,0.5885395344369784,0.5885395344369784,25.424907887677463
2014-01-01,Króatía,0.5927496756473776,0.5927496756473776,10.432394291393845
2015-01-01,Króatía,0.9567283716602705,0.9567283716602705,4.783641858301353
2016-01-01,Króatía,2.420653988087962,2.420653988087962,53.73851853555275
2017-01-01,Króatía,3.6775801718606766,3.6775801718606766,23.9042711170944
2018-01-01,Króatía,3.362943008578494,3.362943008578494,19.803997717184465
2019-01-01,Króatía,1.3858526118030294,1.3858526118030294,35.15026169936775
2020-01-01,Króatía,1.0169032195410157,1.0169032195410157,40.803241684083254
2021-01-01,Króatía,1.7980871435228023,1.7980871435228023,65.50174594261635
2022-01-01,Króatía,499.5721466844281,0.5178254953971786,70.68318012171488
2023-01-01,Króatía,129.0609401349401,1.1685598201352725,45.443993005260594
2008-01-01,Lettland,0.2281219631263659,0.2281219631263659,2.5093415943900244
2009-01-01,Lettland,0.46235633432801593,0.46235633432801593,2.7741380059680956
2010-01-01,Lettland,1.178965000773401,1.178965000773401,3.0653090020108427
2011-01-01,Lettland,0.964038937532687,0.964038937532687,16.147652203672507
2012-01-01,Lettland,1.2226056857032892,1.2226056857032892,10.025366622766972
2013-01-01,Lettland,1.2352846713525132,1.2352846713525132,9.635220436549604
2014-01-01,Lettland,1.249083172951054,1.249083172951054,14.988998075412646
2015-01-01,Lettland,1.007000668648444,1.007000668648444,14.349759528240325
2016-01-01,Lettland,6.856421953348905,6.856421953348905,17.26802566028613
2017-01-01,Lettland,13.58893522231498,13.58893522231498,17.94765029362356
2018-01-01,Lettland,1.5508853228865698,1.5508853228865698,9.305311937319418
2019-01-01,Lettland,1.8229470491174853,1.8229470491174853,9.635577259620993
2020-01-01,Lettland,1.3104957605462146,1.3104957605462146,9.435569475932745
2021-01-01,Lettland,4.753798152674038,4.753798152674038,31.956087581864367
2022-01-01,Lettland,2045.3075744885932,12.261716203111598,31.987085747247647
2023-01-01,Lettland,650.0237917204813,6.107249677112366,89.75001699408607
2008-01-01,Liechtenstein,0,0,70.70935626202059
2009-01-01,Liechtenstein,0,0,786.7599539183456
2010-01-01,Liechtenstein,0,0,306.45790382793786
2011-01-01,Liechtenstein,41.494923787656646,41.494923787656646,207.47461893828321
2012-01-01,Liechtenstein,54.83207676490746,54.83207676490746,178.20424948594928
2013-01-01,Liechtenstein,13.572940984852599,13.572940984852599,257.88587871219937
2014-01-01,Liechtenstein,0,0,188.53187535349727
2015-01-01,Liechtenstein,13.381148637799068,13.381148637799068,361.2910132205748
2016-01-01,Liechtenstein,106.32076976237308,106.32076976237308,199.35144330444953
2017-01-01,Liechtenstein,52.89605924358636,52.89605924358636,370.27241470510444
2018-01-01,Liechtenstein,26.237078238967307,26.237078238967307,406.6747127039933
2019-01-01,Liechtenstein,39.084892386262965,39.084892386262965,117.25467715878888
2020-01-01,Liechtenstein,25.808449686427338,25.808449686427338,90.32957390249568
2021-01-01,Liechtenstein,12.802458071949815,12.802458071949815,217.64178722314685
2022-01-01,Liechtenstein,1093.9249007835556,25.44011397171059,203.52091177368473
2023-01-01,Liechtenstein,705.6985155127655,25.203518411170197,214.2299064949467
2008-01-01,Litáen,2.023280172943764,2.023280172943764,16.030604447169818
2009-01-01,Litáen,1.2563382263519456,1.2563382263519456,14.133805046459386
2010-01-01,Litáen,0.4774065747160386,0.4774065747160386,15.754416965629273
2011-01-01,Litáen,0.8189772088470505,0.8189772088470505,17.19852138578806
2012-01-01,Litáen,1.6646463408909387,1.6646463408909387,21.307473163404016
2013-01-01,Litáen,1.848965100615638,1.848965100615638,13.278931177148674
2014-01-01,Litáen,1.52653007501708,1.52653007501708,12.551469505695993
2015-01-01,Litáen,2.0501297732146444,2.0501297732146444,8.54220738839435
2016-01-01,Litáen,6.7344183690067565,6.7344183690067565,13.814191526167704
2017-01-01,Litáen,9.968251991814142,9.968251991814142,17.837924616930568
2018-01-01,Litáen,4.776732007642771,4.776732007642771,13.799448022079117
2019-01-01,Litáen,3.2003413697461065,3.2003413697461065,22.402389588222743
2020-01-01,Litáen,2.8469983918017836,2.8469983918017836,11.210056167719522
2021-01-01,Litáen,14.942572491933678,14.942572491933678,140.17556099575881
2022-01-01,Litáen,2343.3730173720724,10.869572964770468,36.17251330899024
2023-01-01,Litáen,441.5039623361947,14.174324593433122,19.949049427794765
2008-01-01,Lúxemborg,10.334870473068362,10.334870473068362,93.01383425761524
2009-01-01,Lúxemborg,22.289766970618036,22.289766970618036,98.27760891590678
2010-01-01,Lúxemborg,13.942390044336799,13.942390044336799,155.35806049403863
2011-01-01,Lúxemborg,6.838074398249453,6.838074398249453,421.0300093779306
